date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-07 12:49:59,23.1,17.0333333333333,302.0,453.0,0.0029704589087213,0
2015-02-06 17:51:59,21.6333333333333,20.9633333333333,433.0,801.0,0.0033458055533904,1
2015-02-08 14:25:00,20.6,26.125,85.75,421.0,0.0039168102841867,0
2015-02-05 19:21:00,21.2,20.0,0.0,545.0,0.0031072321101433,0
2015-02-08 20:39:59,19.39,27.39,0.0,441.5,0.0038092612279417,0
2015-02-06 05:23:00,20.34,18.7,0.0,430.5,0.0027538543961759,0
2015-02-09 03:53:59,19.39,26.6,0.0,471.333333333333,0.0036987387253513,0
2015-02-06 08:39:59,20.89,19.79,433.0,621.0,0.0030161541160387,1
2015-02-07 01:53:00,19.89,18.79,0.0,438.0,0.0026908355879058,0
2015-02-04 21:03:00,21.5,26.2,0.0,502.0,0.004152962010384,0
2015-02-07 18:46:00,20.2,23.1,0.0,436.0,0.0033758650655085,0
2015-02-08 14:19:00,20.7,26.245,106.25,419.25,0.0039593975008019,0
2015-02-07 14:02:00,22.6,17.1333333333333,176.0,437.0,0.0028983866771869,0
2015-02-05 11:10:00,22.1333333333333,26.6,454.0,1077.0,0.0043842963837451,1
2015-02-06 04:17:00,20.39,18.745,0.0,432.0,0.0027690877475733,0
2015-02-09 01:50:00,19.29,27.2,0.0,464.0,0.0037590561850982,0
2015-02-07 15:20:00,21.79,18.2,64.5,442.5,0.0029307775015886,0
2015-02-06 16:41:59,21.745,21.675,460.0,917.25,0.0034838587812776,1
2015-02-09 00:36:00,19.39,26.79,0.0,463.0,0.0037253165211672,0
2015-02-09 23:13:59,20.39,33.0,0.0,541.5,0.0048914546290098,0
2015-02-10 07:02:59,20.29,33.09,0.0,442.0,0.0048744534616992,0
2015-02-07 18:14:00,20.34,22.29,0.0,434.0,0.0032853279634079,0
2015-02-08 09:49:59,19.39,30.575,14.0,426.5,0.0042552450984883,0
2015-02-07 01:27:59,19.9633333333333,18.7,0.0,440.0,0.0026901434685725,0
2015-02-07 01:44:00,19.89,18.79,0.0,438.5,0.0026908355879058,0
2015-02-06 07:11:00,20.2,18.6,0.0,436.0,0.0027153580855378,0
2015-02-04 20:16:00,21.7,27.0,0.0,528.5,0.004333714055788,0
2015-02-08 18:42:00,19.39,27.5,0.0,429.0,0.0038246535340678,0
2015-02-09 11:25:00,21.29,33.2,489.0,1415.0,0.00520396186213,1
2015-02-04 18:28:00,22.6,27.3566666666667,0.0,658.0,0.0046407359587843,0
2015-02-08 12:53:00,20.2,29.39,256.0,430.5,0.0043014510679078,0
2015-02-06 12:16:00,21.73,20.2933333333333,504.0,794.333333333333,0.0032576134012782,1
2015-02-10 04:07:00,20.2,32.9,0.0,451.0,0.0048191465636018,0
2015-02-09 20:43:00,20.5,34.29,0.0,814.5,0.0051191560313907,0
2015-02-08 08:23:59,19.2225,31.1,14.0,432.5,0.0042835893254506,0
2015-02-07 01:38:00,19.89,18.79,0.0,439.0,0.0026908355879058,0
2015-02-05 00:55:59,21.1,25.5,0.0,451.5,0.0039427342873644,0
2015-02-06 13:27:00,21.29,19.6,486.5,658.5,0.0030617251810611,1
2015-02-05 18:02:00,22.0,23.89,433.0,840.666666666667,0.0039027444239247,1
2015-02-08 08:57:59,19.23,31.1333333333333,12.0,435.666666666667,0.0042902306562674,0
2015-02-08 19:11:00,19.2,27.7,0.0,439.5,0.0038070415925907,0
2015-02-09 17:37:00,22.2,38.45,433.0,1954.0,0.0063835513446645,1
2015-02-05 00:21:00,21.29,25.2,0.0,454.5,0.003942047886573,0
2015-02-07 03:02:00,19.79,19.0,0.0,436.0,0.0027041433088701,0
2015-02-09 05:47:00,19.39,26.84,0.0,465.0,0.0037323110532375,0
2015-02-06 14:02:00,21.7675,19.0,525.25,625.0,0.0030560118044718,1
2015-02-09 17:57:59,22.1,37.9333333333333,428.333333333333,1830.0,0.0062582714020152,1
2015-02-06 03:26:00,20.5,19.0,0.0,433.5,0.0028261395697788,0
2015-02-09 04:51:00,19.29,26.89,0.0,465.5,0.003715958052468,0
2015-02-07 23:05:00,19.65,28.79,0.0,438.0,0.0040709190689162,0
2015-02-07 01:11:00,19.945,18.7,0.0,434.0,0.0026870758812226,0
2015-02-08 02:57:59,19.3566666666667,31.1,0.0,437.0,0.004319785357629,0
2015-02-09 23:19:59,20.39,33.0,0.0,530.0,0.0048914546290098,0
2015-02-10 08:44:59,20.39,33.5,409.666666666667,489.666666666667,0.0049661593089812,1
2015-02-09 06:29:00,19.39,26.29,0.0,465.5,0.003655379799958,0
2015-02-05 20:25:59,21.2,19.39,0.0,477.5,0.0030120026091886,0
2015-02-06 11:37:00,21.7,20.575,484.0,796.0,0.0032969842850836,1
2015-02-07 15:43:59,21.5,18.7675,37.0,440.75,0.0029692124691645,0
2015-02-09 01:30:00,19.4633333333333,27.26,0.0,456.666666666667,0.0038085147181872,0
2015-02-09 18:29:00,21.6,36.925,0.0,1534.25,0.0059053984504952,0
2015-02-06 11:04:00,21.73,20.73,479.0,852.666666666667,0.003328084938404,1
2015-02-07 08:44:00,19.7,19.5,22.0,451.5,0.0027600925770484,0
2015-02-07 17:45:59,20.5,21.6,0.0,437.5,0.0032148733387929,0
2015-02-08 17:48:00,19.39,27.2,0.0,424.0,0.0037826763006657,0
2015-02-08 21:27:00,19.445,27.55,0.0,449.0,0.0038448670491455,0
2015-02-07 11:25:00,22.55,17.6,346.0,458.75,0.0029686379753342,0
2015-02-07 16:23:00,21.0,19.79,24.0,444.0,0.0030367256130464,0
2015-02-08 19:17:00,19.29,27.6333333333333,0.0,434.0,0.0038193108375576,0
2015-02-06 05:26:59,20.39,18.7,0.0,432.0,0.0027624106412118,0
2015-02-10 02:35:00,20.29,32.9,0.0,457.0,0.0048462466884512,0
2015-02-08 21:46:00,19.5,27.6,0.0,454.0,0.0038651695797575,0
2015-02-09 23:21:00,20.39,32.9,0.0,527.0,0.0048765158292672,0
2015-02-05 15:20:00,22.6,28.1475,471.5,1105.25,0.004775921600347,1
2015-02-09 18:51:00,21.29,36.45,0.0,1381.5,0.005718068993054,0
2015-02-06 12:46:00,21.7,20.15,509.0,771.666666666667,0.0032285278365859,1
2015-02-06 16:45:00,21.79,21.6333333333333,460.0,921.666666666667,0.0034867523718626,1
2015-02-04 21:23:59,21.5,26.0,0.0,490.0,0.0041210499692655,0
2015-02-05 14:23:00,22.2,27.0,438.0,849.0,0.0044689398699533,1
2015-02-06 05:18:00,20.39,18.7,0.0,427.0,0.0027624106412118,0
2015-02-08 09:46:00,19.39,30.525,25.5,427.0,0.0042482388707238,0
2015-02-08 09:53:59,19.39,30.55,24.0,430.0,0.0042517419650104,0
2015-02-06 13:45:00,21.6,19.29,537.0,653.0,0.0030711154517724,0
2015-02-10 09:04:59,20.7,34.09,419.0,556.666666666667,0.005152721574475,1
2015-02-10 00:07:00,20.39,32.9,0.0,500.5,0.0048765158292672,0
2015-02-04 20:47:00,21.65,26.55,0.0,511.0,0.0042478938027101,0
2015-02-09 06:39:00,19.29,26.29,0.0,468.0,0.0036325591743609,0
2015-02-07 14:34:00,22.365,17.6,116.0,442.0,0.0029352860825541,0
2015-02-10 06:47:00,20.2,33.09,0.0,454.0,0.0048471943853904,0
2015-02-07 07:08:59,19.7,19.39,0.0,449.0,0.0027444541255403,0
2015-02-07 21:29:00,19.89,26.79,0.0,438.0,0.0038435607500742,0
2015-02-08 14:36:00,20.5,26.29,81.0,421.666666666667,0.0039173138315601,0
2015-02-08 14:32:59,20.5,26.26,63.3333333333333,425.666666666667,0.0039128155929003,0
2015-02-09 02:25:00,19.39,26.79,0.0,469.0,0.0037253165211672,0
2015-02-09 10:09:59,20.7225,31.865,438.0,1111.0,0.0048205377334825,1
2015-02-06 16:54:59,21.7,21.8233333333333,444.0,948.666666666667,0.0034981450331295,1
2015-02-07 08:37:00,19.7,19.5,18.5,457.75,0.0027600925770484,0
2015-02-08 02:04:00,19.4266666666667,30.5333333333333,0.0,441.0,0.0042591799864228,0
2015-02-09 20:17:00,20.5,34.9,0.0,926.5,0.0052109859054779,0
2015-02-06 15:29:59,22.1,21.15,489.0,880.5,0.0034738792629196,1
2015-02-06 13:02:59,21.525,20.0,48.5,723.5,0.0031700722383287,0
2015-02-08 22:34:00,19.5,27.7,0.0,443.0,0.003879261158354,0
2015-02-08 16:08:59,19.745,26.7,39.5,423.0,0.0037960596962194,0
2015-02-06 13:46:00,21.625,19.2225,548.75,649.5,0.0030650234197501,0
2015-02-07 19:38:59,20.0666666666667,24.4633333333333,0.0,439.333333333333,0.0035466971435231,0
2015-02-08 21:16:59,19.5,27.6,0.0,451.0,0.0038651695797575,0
2015-02-09 10:36:00,20.89,32.29,429.0,1218.5,0.0049363734154382,1
2015-02-10 04:34:59,20.2,33.0,0.0,450.5,0.0048339082621864,0
2015-02-08 03:36:00,19.39,30.945,0.0,432.0,0.0043070960566371,0
2015-02-09 18:48:00,21.29,36.5,0.0,1390.0,0.0057259849164889,0
2015-02-10 00:06:00,20.39,32.9,0.0,499.0,0.0048765158292672,0
2015-02-07 15:34:00,21.6,18.5,53.75,446.5,0.0029447459587245,0
2015-02-06 14:30:00,22.0666666666667,20.0666666666667,562.0,766.0,0.0032882757581069,1
2015-02-05 03:29:59,21.0,24.7,0.0,441.5,0.0037947493066615,0
2015-02-06 15:35:00,22.075,21.3925,484.0,880.5,0.0035085537887693,1
2015-02-05 06:26:00,20.89,23.1,0.0,454.0,0.0035234822671828,0
2015-02-05 18:36:00,21.39,23.05,0.0,702.5,0.0036260646782363,0
2015-02-09 18:30:59,21.55,36.79,0.0,1517.0,0.0058654588353612,0
2015-02-10 04:36:00,20.2,33.0,0.0,443.0,0.0048339082621864,0
2015-02-05 22:20:00,20.6,20.89,0.0,451.0,0.0031280019477664,0
2015-02-09 02:57:00,19.5,26.7,0.0,473.0,0.0037383739208854,0
2015-02-08 16:07:00,19.79,26.6,39.5,418.0,0.0037923956042495,0
2015-02-09 11:55:59,21.39,33.4975,464.0,1462.75,0.0052835531352221,1
2015-02-06 17:28:00,21.7,21.516,441.4,872.75,0.003448608268617,1
2015-02-05 04:36:00,20.89,24.2,0.0,440.0,0.0036922631272228,0
2015-02-05 02:19:00,21.0,25.0,0.0,442.0,0.0038411240057139,0
2015-02-06 08:26:59,20.89,19.625,419.0,597.5,0.0029908858769046,1
2015-02-04 21:13:00,21.5,26.05,0.0,504.0,0.0041290276745903,0
2015-02-06 16:52:00,21.76,21.8266666666667,449.333333333333,944.0,0.0035116096895995,1
2015-02-07 11:13:59,22.39,17.7,351.5,453.5,0.0029565564114779,0
2015-02-08 12:16:59,19.39,30.5,62.5,427.25,0.0042447358156279,0
2015-02-10 05:06:00,20.1,33.0,0.0,444.0,0.0048038617191859,0
2015-02-07 16:20:00,21.0,19.6,24.0,438.0,0.00300742962468,0
2015-02-07 05:18:00,19.79,19.29,0.0,435.5,0.0027455992636237,0
2015-02-10 04:38:59,20.2,32.9,0.0,445.5,0.0048191465636018,0
2015-02-05 10:40:59,22.1,26.2,454.0,1014.0,0.0043090861255279,1
2015-02-06 03:52:00,20.39,18.9266666666667,0.0,434.333333333333,0.0027960449244251,0
2015-02-09 17:23:59,22.1,39.0675,433.0,2028.25,0.0064473266613412,1
2015-02-09 11:53:00,21.39,33.3725,474.5,1454.0,0.0052636700649866,1
2015-02-09 06:22:00,19.39,26.39,0.0,471.0,0.0036693658934902,0
2015-02-07 15:01:00,22.05,17.945,63.0,443.5,0.0029359616064575,0
2015-02-09 17:04:00,22.1,39.0,433.0,2027.5,0.0064360718415023,1
2015-02-08 06:24:59,19.2,31.7,0.0,435.0,0.0043606490409896,0
2015-02-04 20:12:00,21.745,27.0,0.0,531.0,0.004345734782707,0
2015-02-07 08:12:59,19.6,19.5,14.0,453.6,0.0027429268471823,0
2015-02-10 02:47:00,20.245,32.845,0.0,451.0,0.0048245382246454,0
2015-02-07 13:36:00,22.945,16.84,180.0,444.5,0.002909037326274,0
2015-02-04 19:24:00,22.2,27.2,0.0,580.0,0.0045022827427646,0
2015-02-04 23:44:00,21.2,25.39,0.0,462.0,0.0039499489830239,0
2015-02-06 11:36:00,21.7,20.46,507.0,801.0,0.0032784592961816,1
2015-02-08 14:47:00,20.39,26.2225,67.5,419.0,0.0038805860168203,0
2015-02-05 13:07:00,22.8233333333333,25.8566666666667,340.666666666667,983.0,0.0044447201434211,1
2015-02-06 07:21:59,20.29,18.5,0.0,436.0,0.0027158315538998,0
2015-02-05 13:14:59,22.6,26.05,33.5,957.0,0.0044175011107846,0
2015-02-06 06:04:59,20.245,18.745,0.0,433.0,0.0027442787864366,0
2015-02-10 07:08:00,20.29,33.09,0.0,449.0,0.0048744534616992,0
2015-02-10 09:10:00,20.79,35.09,426.0,623.0,0.0053349024986674,1
2015-02-10 05:36:00,20.1,33.0,0.0,451.5,0.0048038617191859,0
2015-02-05 15:39:00,22.5,27.29,469.0,1072.0,0.0046011015698546,1
2015-02-08 02:09:00,19.39,30.6,0.0,436.0,0.0042587482711581,0
2015-02-05 16:13:00,22.3566666666667,26.73,449.333333333333,1068.33333333333,0.0044666247868221,1
2015-02-09 14:51:00,21.84,35.95,466.75,1513.0,0.0058337731852635,1
2015-02-07 05:19:00,19.745,19.29,0.0,443.0,0.0027379091629172,0
2015-02-06 05:53:00,20.29,18.84,0.0,433.0,0.0027659660896027,0
2015-02-08 06:11:59,19.29,31.7,0.0,438.0,0.0043853435201396,0
2015-02-07 18:10:00,20.39,22.2,0.0,436.0,0.0032821676264105,0
2015-02-07 21:06:00,19.89,26.6,0.0,439.0,0.0038161342109962,0
2015-02-07 07:36:00,19.7,19.39,0.0,452.666666666667,0.0027444541255403,0
2015-02-07 05:47:00,19.79,19.29,0.0,442.0,0.0027455992636237,0
2015-02-08 04:30:00,19.3233333333333,31.29,0.0,441.666666666667,0.0043372869427569,0
2015-02-05 16:02:59,22.5,27.05,460.0,1055.5,0.0045603408313608,1
2015-02-06 09:27:00,21.1,21.245,444.0,780.25,0.0032813680859549,1
2015-02-06 23:31:00,20.0,18.79,0.0,436.5,0.0027093212027033,0
2015-02-06 21:32:00,20.2,18.9266666666667,0.0,441.333333333333,0.0027632590307953,0
2015-02-07 05:36:00,19.79,19.29,0.0,437.0,0.0027455992636237,0
2015-02-05 20:22:00,21.2,19.39,0.0,481.333333333333,0.0030120026091886,0
2015-02-08 13:40:00,20.7,27.39,147.5,420.5,0.0041332834217088,0
2015-02-08 05:35:00,19.29,31.6,0.0,432.0,0.0043714124044013,0
2015-02-07 17:23:59,20.5,21.1,0.0,435.0,0.0031400792838513,0
2015-02-06 11:30:00,21.76,20.5333333333333,490.666666666667,818.333333333333,0.0033024254204423,1
2015-02-05 22:32:00,20.6,21.0,0.0,455.0,0.0031445562671195,0
2015-02-05 06:36:59,20.89,23.0,0.0,449.0,0.0035081430677697,0
2015-02-05 21:36:00,20.79,20.15,0.0,463.5,0.0030523555067124,0
2015-02-06 06:34:00,20.29,18.6,0.0,429.0,0.0027305761703198,0
2015-02-09 14:57:00,21.89,36.3266666666667,464.0,1580.0,0.005913673940416,1
2015-02-09 23:48:00,20.39,32.9,0.0,510.0,0.0048765158292672,0
2015-02-06 16:34:00,21.79,21.445,464.5,890.0,0.0034562290783098,1
2015-02-07 05:22:00,19.79,19.29,0.0,439.5,0.0027455992636237,0
2015-02-09 22:13:00,20.5,33.29,0.0,1101.33333333333,0.0049686734131142,0
2015-02-06 01:58:00,20.55,19.84,0.0,433.0,0.0029608400714334,0
2015-02-05 16:56:00,22.29,26.125,438.0,1059.25,0.0043470257795977,1
2015-02-08 12:40:59,19.7,30.1,178.666666666667,425.0,0.0042707522933524,0
2015-02-09 18:08:00,22.05,37.645,0.0,1742.0,0.0061911382176895,0
2015-02-06 06:35:00,20.29,18.65,0.0,438.0,0.002737948739536,0
2015-02-09 14:53:00,21.84,36.0225,469.0,1540.0,0.0058456486648037,1
2015-02-06 17:55:00,21.7,20.89,433.0,802.25,0.003347732267603,1
2015-02-08 14:15:00,20.6666666666667,26.3566666666667,142.333333333333,421.0,0.0039681406715958,0
2015-02-06 18:42:00,21.0,20.0,0.0,625.0,0.0030691085850655,0
2015-02-07 04:33:00,19.79,19.29,0.0,443.0,0.0027455992636237,0
2015-02-06 19:46:00,20.5,19.34,0.0,489.5,0.0028769465098721,0
2015-02-05 07:13:00,20.7,22.7,0.0,452.0,0.0034216464213478,0
2015-02-09 05:15:00,19.445,26.745,0.0,464.5,0.0037318475237852,0
2015-02-08 16:25:59,19.625,26.79,22.0,416.75,0.0037804853881162,0
2015-02-09 09:19:00,20.2,29.945,419.0,736.0,0.0043832519781644,1
2015-02-06 23:16:00,19.89,18.89,0.0,435.0,0.0027052184438901,0
2015-02-05 14:42:00,22.245,28.245,525.5,1019.5,0.0046894859963634,1
2015-02-07 11:04:00,22.272,17.83,350.4,452.5,0.0029569674729149,0
2015-02-10 03:53:00,20.2,32.9,0.0,447.0,0.0048191465636018,0
2015-02-06 20:13:59,20.39,19.1,0.0,465.0,0.0028217677022694,0
2015-02-05 12:29:59,22.7,26.89,534.0,1106.0,0.004588962457728,1
2015-02-06 13:01:00,21.5333333333333,19.9633333333333,58.3333333333333,732.0,0.0031658537474929,0
2015-02-07 22:28:59,19.79,27.945,0.0,436.0,0.0039853826196367,0
2015-02-05 17:34:00,22.2,24.5666666666667,433.0,920.333333333333,0.004063552336664,1
2015-02-07 20:55:00,19.89,26.245,0.0,443.5,0.0037648963290566,0
2015-02-09 00:03:00,19.5,27.1,0.0,457.0,0.0037947212037972,0
2015-02-06 09:39:00,21.2,21.075,454.75,777.0,0.0032751252426063,1
2015-02-09 02:25:59,19.39,26.79,0.0,471.0,0.0037253165211672,0
2015-02-06 18:53:59,20.89,19.79,0.0,582.0,0.0030161541160387,0
2015-02-09 10:58:00,21.1,32.9666666666667,454.0,1339.66666666667,0.0051066864714373,1
2015-02-08 12:43:59,19.79,29.9175,293.5,425.5,0.004268621708255,0
2015-02-09 07:58:00,19.445,26.5,0.0,470.5,0.0036974583787084,0
2015-02-07 21:56:59,19.79,27.5,0.0,440.0,0.0039215187224099,0
2015-02-09 00:49:59,19.39,26.79,0.0,458.0,0.0037253165211672,0
2015-02-08 00:47:00,19.55,29.945,0.0,439.666666666667,0.0042089359418182,0
2015-02-08 19:37:00,19.39,27.65,0.0,435.0,0.0038456442627007,0
2015-02-06 14:05:00,21.79,19.0,551.666666666667,630.666666666667,0.0030602367064843,1
2015-02-08 03:35:00,19.39,31.0,0.0,435.0,0.0043148043645168,0
2015-02-10 02:38:00,20.26,32.8633333333333,0.0,455.333333333333,0.0048317655072152,0
2015-02-10 07:14:00,20.245,33.0,0.0,448.0,0.0048474833104185,0
2015-02-07 15:11:59,21.89,18.1,68.0,438.0,0.0029325376584145,0
2015-02-09 09:10:00,19.945,29.05,397.0,636.0,0.0041843126114053,1
2015-02-04 21:49:59,21.445,25.745,0.0,488.0,0.0040665556071492,0
2015-02-04 22:52:00,21.2,25.6,0.0,469.0,0.0039828280977347,0
2015-02-07 07:11:00,19.6666666666667,19.3566666666667,0.0,449.333333333333,0.0027340254725664,0
2015-02-10 01:20:00,20.29,32.95,0.0,468.0,0.0048536692774105,0
2015-02-05 20:36:00,21.2,19.39,0.0,472.5,0.0030120026091886,0
2015-02-09 07:07:00,19.29,26.1,0.0,467.5,0.0036061541641287,0
2015-02-05 05:41:00,20.89,23.445,0.0,446.5,0.0035764082806406,0
2015-02-09 00:39:00,19.39,26.84,0.0,463.5,0.0037323110532375,0
2015-02-06 07:14:00,20.2,18.6,0.0,425.5,0.0027153580855378,0
2015-02-08 19:40:59,19.29,27.7,0.0,435.0,0.0038285818140371,0
2015-02-10 07:24:00,20.29,33.0,0.0,452.5,0.004861092042156,0
2015-02-06 22:52:00,20.0,18.84,0.0,435.666666666667,0.0027165621661509,0
2015-02-05 18:56:59,21.2,21.6,0.0,616.0,0.0033571523447508,0
2015-02-05 15:36:59,22.5,27.39,461.0,1068.33333333333,0.0046180867761641,1
2015-02-09 12:13:00,21.55,33.895,479.0,1399.0,0.0053998997227886,1
2015-02-05 20:13:59,21.2,19.29,0.0,485.0,0.0029963939836547,0
2015-02-06 16:18:00,21.89,21.245,469.0,877.0,0.0034449084326126,1
2015-02-06 11:09:00,21.7675,20.7925,471.5,846.75,0.003345873277168,1
2015-02-08 13:32:00,20.6,27.65,169.25,429.0,0.0041469714139269,0
2015-02-10 07:38:00,20.29,33.045,0.0,447.5,0.0048677726807293,0
2015-02-09 03:08:59,19.39,26.7,0.0,472.0,0.00371272675749,0
2015-02-06 09:10:59,20.945,20.5,443.5,710.0,0.0031355499703306,1
2015-02-05 04:17:00,20.84,24.245,0.0,444.0,0.0036877389515923,0
2015-02-09 21:13:00,20.5,33.8266666666667,0.0,722.666666666667,0.0050494234382482,0
2015-02-06 09:00:00,20.9266666666667,19.79,433.0,643.666666666667,0.0030229976105047,1
2015-02-06 00:19:00,20.2,21.2,0.0,446.5,0.0030968140539317,0
2015-02-06 22:54:59,20.0,18.89,0.0,444.5,0.0027238032974594,0
2015-02-04 17:55:00,23.1,27.2,426.0,704.5,0.0047569929333151,1
2015-02-07 15:29:00,21.7,18.39,58.0,441.75,0.0029451970921954,0
2015-02-07 03:36:00,19.79,19.2,0.0,442.333333333333,0.0027327330336943,0
2015-02-06 09:53:00,21.29,21.0333333333333,454.666666666667,807.666666666667,0.0032868100072148,1
2015-02-04 23:49:00,21.2,25.29,0.0,466.5,0.003934293475653,0
2015-02-09 13:32:00,21.2,32.8725,13.0,1132.25,0.0051235980815068,0
2015-02-09 23:12:00,20.39,33.0,0.0,540.0,0.0048914546290098,0
2015-02-05 03:47:00,21.0,24.5,0.0,445.5,0.0037638366586111,0
2015-02-10 06:34:00,20.1,33.09,0.0,454.0,0.0048170646240456,0
2015-02-04 22:47:59,21.29,25.7,0.0,469.5,0.0040207687259132,0
2015-02-05 09:23:59,22.025,25.5975,518.5,948.25,0.0041899899919435,1
2015-02-06 05:16:00,20.34,18.7,0.0,433.5,0.0027538543961759,0
2015-02-08 15:53:00,19.89,26.5,33.5,422.5,0.0038017001559394,0
2015-02-06 01:51:00,20.5,19.89,0.0,436.0,0.0029591517030864,0
2015-02-08 21:14:00,19.445,27.445,0.0,447.5,0.0038301230566418,0
2015-02-09 19:56:00,20.6333333333333,35.23,0.0,1018.0,0.0053044838727835,0
2015-02-09 15:59:00,22.0,38.23,439.0,1888.66666666667,0.0062689820051997,1
2015-02-10 08:38:00,20.3233333333333,33.23,419.0,456.666666666667,0.0049054128448359,1
2015-02-08 03:22:00,19.29,31.15,0.0,438.0,0.0043087300512231,0
2015-02-10 01:19:00,20.29,32.9,0.0,472.0,0.0048462466884512,0
2015-02-07 15:38:00,21.5666666666667,18.6,55.0,440.0,0.0029546775569599,0
2015-02-05 08:19:59,21.26,23.8566666666667,423.666666666667,641.0,0.0037237495532429,1
2015-02-05 13:21:59,22.39,26.1,33.5,931.75,0.0043695247301947,0
2015-02-07 10:37:00,21.8566666666667,18.1666666666667,311.333333333333,462.0,0.0029373773880267,0
2015-02-10 05:00:59,20.2,33.0,0.0,450.0,0.0048339082621864,0
2015-02-07 04:45:00,19.79,19.29,0.0,440.5,0.0027455992636237,0
2015-02-08 03:40:59,19.445,31.0,0.0,434.5,0.004329699231354,0
2015-02-05 15:43:59,22.5,27.2,474.0,1069.0,0.004585815671447,1
