date,Temperature,Humidity,Light,CO2,HumidityRatio
2015-02-08 12:02:00,19.245,30.7675,67.25,426.75,0.004243465905552
2015-02-09 03:28:00,19.34,26.79,0.0,471.0,0.0037136705404355
2015-02-10 09:33:00,21.1,36.2,447.0,821.0,0.005612063544187
2015-02-08 14:51:00,20.34,26.2225,69.75,422.5,0.0038685449082954
2015-02-06 10:04:00,21.29,21.245,460.0,821.5,0.003320063015835
2015-02-10 02:30:00,20.29,32.9,0.0,459.5,0.0048462466884512
2015-02-07 19:14:59,20.1,24.05,0.0,434.5,0.0034936781973234
2015-02-05 14:25:59,22.2,27.1,441.0,839.0,0.0044856108627146
2015-02-08 16:19:00,19.6333333333333,26.73,31.0,426.0,0.0037739321518318
2015-02-10 05:44:59,20.1,33.09,0.0,447.0,0.0048170646240456
2015-02-05 04:59:00,20.9633333333333,23.79,0.0,442.333333333333,0.0036458455163496
2015-02-05 02:25:00,21.0,24.89,0.0,448.0,0.0038241191513591
2015-02-09 07:25:59,19.39,26.0,0.0,471.0,0.0036148236644717
2015-02-08 17:54:00,19.39,27.2,0.0,426.5,0.0037826763006657
2015-02-07 22:38:59,19.7,28.39,0.0,440.5,0.0040265575166101
2015-02-08 20:25:59,19.39,27.5,0.0,436.5,0.0038246535340678
2015-02-06 09:24:59,21.05,21.05,441.0,765.25,0.0032410693854701
2015-02-08 06:46:00,19.2,31.5,0.0,430.5,0.004332945407065
2015-02-06 11:44:00,21.7,20.39,481.5,788.0,0.0032671837533781
2015-02-08 01:25:59,19.5,30.1,0.0,437.333333333333,0.0042176495137607
2015-02-07 20:41:00,19.945,25.89,0.0,442.5,0.0037264246974706
2015-02-05 03:16:00,20.89,24.89,0.0,441.0,0.0037981812511967
2015-02-04 23:05:00,21.2,25.6,0.0,469.0,0.0039828280977347
2015-02-07 17:36:00,20.5,21.39,0.0,437.25,0.0031834576559394
2015-02-05 22:36:00,20.6,21.0,0.0,452.0,0.0031445562671195
2015-02-07 03:49:59,19.79,19.29,0.0,440.0,0.0027455992636237
2015-02-06 00:55:00,20.29,20.79,0.0,446.333333333333,0.0030536578877459
2015-02-05 15:13:00,22.6,28.29,525.0,1100.0,0.0048002868590739
2015-02-05 15:00:00,22.5,28.3175,534.0,1084.5,0.0047756684536613
2015-02-09 19:41:59,20.7675,35.4,0.0,1078.25,0.0053749251051387
2015-02-05 07:32:00,20.7,22.39,0.0,454.75,0.0033746655718924
2015-02-08 14:54:00,20.29,26.2225,76.75,421.5,0.0038565367670609
2015-02-08 19:09:59,19.2,27.7,0.0,443.0,0.0038070415925907
2015-02-06 22:36:00,20.05,18.84,0.0,442.5,0.0027250242573721
2015-02-06 18:32:00,21.175,20.2,0.0,664.75,0.0031336247287626
2015-02-07 05:06:59,19.73,19.39,0.0,444.666666666667,0.0027495928427499
2015-02-06 14:06:00,21.79,19.15,531.0,639.25,0.0030845162789336
2015-02-07 21:17:59,19.89,26.6,0.0,443.666666666667,0.0038161342109962
2015-02-05 22:54:59,20.5,21.2,0.0,446.0,0.003155036663195
2015-02-05 09:39:00,22.1,25.7933333333333,459.0,1015.0,0.0042417459740233
2015-02-09 02:02:00,19.39,27.1,0.0,467.5,0.0037686851408931
2015-02-08 15:10:00,20.2,26.2,55.0,423.666666666667,0.0038316940763834
2015-02-09 03:26:00,19.34,26.79,0.0,472.0,0.0037136705404355
2015-02-05 05:29:00,20.89,23.5,0.0,449.0,0.00358484658877
2015-02-08 01:59:00,19.5,30.6,0.0,438.5,0.0042881931489453
2015-02-10 03:01:00,20.2,32.79,0.0,454.0,0.0048029094981687
2015-02-07 05:31:59,19.79,19.29,0.0,437.0,0.0027455992636237
2015-02-07 08:44:59,19.6666666666667,19.4633333333333,31.0,455.0,0.0027491581579759
2015-02-06 23:09:00,20.0,18.79,0.0,436.0,0.0027093212027033
2015-02-07 07:21:00,19.7,19.39,0.0,451.0,0.0027444541255403
2015-02-09 01:41:59,19.39,27.2,0.0,463.0,0.0037826763006657
2015-02-05 21:42:59,20.745,20.29,0.0,460.0,0.0030651203870119
2015-02-10 05:38:00,20.2,33.09,0.0,451.0,0.0048471943853904
2015-02-10 01:52:00,20.29,32.9,0.0,461.0,0.0048462466884512
2015-02-09 13:12:00,21.5,33.1633333333333,31.0,1243.33333333333,0.0052660647723507
2015-02-07 06:40:59,19.7,19.245,0.0,442.0,0.0027238409992396
2015-02-07 17:37:00,20.5,21.39,0.0,437.0,0.0031834576559394
2015-02-05 17:06:00,22.23,25.6666666666667,433.0,1023.66666666667,0.0042545633156498
2015-02-06 03:46:00,20.5,18.895,0.0,434.5,0.0028104508608963
2015-02-10 02:12:59,20.29,32.9,0.0,458.5,0.0048462466884512
2015-02-09 12:49:59,21.4266666666667,33.6933333333333,510.666666666667,1324.33333333333,0.0053267624976586
2015-02-07 17:06:59,20.6,20.7,0.0,439.0,0.00309941018839
2015-02-05 05:43:00,20.89,23.5,0.0,440.5,0.00358484658877
2015-02-09 13:50:00,21.29,32.9666666666667,467.333333333333,1123.33333333333,0.005167084004874
2015-02-05 20:43:00,21.1,19.5,0.0,474.333333333333,0.0030105419311563
2015-02-08 02:13:59,19.39,30.7,0.0,438.0,0.00427276135377
2015-02-09 07:53:59,19.39,26.39,0.0,470.0,0.0036693658934902
2015-02-08 20:43:00,19.39,27.39,0.0,444.0,0.0038092612279417
2015-02-07 05:54:00,19.745,19.34,0.0,445.5,0.0027450371883749
2015-02-08 15:19:00,20.175,26.2675,60.75,420.25,0.0038356542073287
2015-02-05 22:59:59,20.5,21.245,0.0,450.0,0.0031617677174168
2015-02-07 01:23:00,19.945,18.7,0.0,440.0,0.0026870758812226
2015-02-06 00:48:00,20.245,20.84,0.0,442.0,0.003052493181285
2015-02-10 08:37:00,20.315,33.2,232.0,460.0,0.0048984064784882
2015-02-09 04:19:00,19.29,26.7,0.0,473.5,0.0036895460021657
2015-02-08 18:35:00,19.39,27.39,0.0,430.666666666667,0.0038092612279417
2015-02-09 08:16:00,19.5,26.6,0.0,472.0,0.0037242886856138
2015-02-06 05:02:00,20.39,18.7,0.0,431.0,0.0027624106412118
2015-02-06 05:54:00,20.245,18.795,0.0,434.0,0.0027516311978762
2015-02-05 07:15:59,20.7,22.6,0.0,454.666666666667,0.0034064905373851
2015-02-06 13:07:00,21.4725,19.945,54.5,713.4,0.0031511124204588
2015-02-08 10:04:00,19.39,30.5,26.5,433.75,0.0042447358156279
2015-02-06 14:32:59,22.1,20.1975,562.0,768.5,0.0033165973059871
2015-02-09 04:38:59,19.29,26.89,0.0,469.0,0.003715958052468
2015-02-07 11:34:00,22.6,17.525,354.25,458.5,0.0029649594054783
2015-02-05 03:55:59,21.0,24.39,0.0,445.5,0.0037468360039198
2015-02-09 07:12:00,19.39,26.0,0.0,466.0,0.0036148236644717
2015-02-05 23:10:00,20.5,21.29,0.0,447.0,0.003168498916587
2015-02-06 01:46:59,20.5,19.89,0.0,434.0,0.0029591517030864
2015-02-04 21:55:59,21.39,25.7,0.0,485.0,0.0040456556277947
2015-02-08 00:58:00,19.55,30.0,0.0,438.5,0.0042167189047452
2015-02-10 05:10:59,20.15,33.0,0.0,446.5,0.0048188642925995
2015-02-06 20:23:59,20.29,19.1,0.0,466.0,0.0028043096937771
2015-02-05 12:04:59,22.175,27.0,471.5,1104.75,0.004462091232501
2015-02-05 00:20:00,21.29,25.2,0.0,456.0,0.003942047886573
2015-02-08 11:00:59,19.23,30.5333333333333,31.0,433.0,0.0042069903254854
2015-02-06 17:36:00,21.6,21.34,433.0,844.25,0.0033992747884059
2015-02-05 06:34:00,20.84,23.05,0.0,455.0,0.0035049515519143
2015-02-08 16:00:00,19.79,26.6,38.3333333333333,421.333333333333,0.0037923956042495
2015-02-05 02:10:00,21.0,25.05,0.0,442.5,0.0038488537904606
2015-02-09 20:12:00,20.55,35.0,0.0,947.5,0.0052423242109179
2015-02-04 23:45:59,21.2,25.29,0.0,458.0,0.003934293475653
2015-02-09 01:34:00,19.5,27.29,0.0,464.0,0.0038214897183258
2015-02-04 23:25:00,21.2,25.39,0.0,466.25,0.0039499489830239
2015-02-09 17:25:59,22.1,38.86,433.0,1998.33333333333,0.0064127297965476
2015-02-09 02:55:59,19.5,26.7,0.0,472.0,0.0037383739208854
2015-02-04 18:52:00,22.29,27.39,0.0,622.0,0.0045590561485227
2015-02-08 05:34:00,19.245,31.55,0.0,439.0,0.0043521437554304
2015-02-04 23:55:00,21.2,25.29,0.0,456.0,0.003934293475653
2015-02-09 09:26:00,20.29,30.4175,422.5,802.75,0.0044779360427532
2015-02-09 23:53:00,20.39,32.9,0.0,511.0,0.0048765158292672
2015-02-09 08:37:00,19.5,26.89,0.0,471.0,0.0037651376149917
2015-02-09 13:49:00,21.245,32.95,469.0,1122.2,0.0051500959745341
2015-02-06 18:59:00,20.89,19.745,0.0,578.5,0.003009262575466
2015-02-06 03:40:00,20.5,19.0,0.0,433.5,0.0028261395697788
2015-02-05 16:34:00,22.39,26.3233333333333,444.0,1060.33333333333,0.004407178943972
2015-02-09 10:41:59,21.0,32.4,446.75,1261.0,0.0049872129896152
2015-02-05 11:13:59,22.175,26.6,442.75,1067.75,0.004395519029249
2015-02-09 19:19:00,20.89,35.95,0.0,1204.0,0.0055008487609175
2015-02-09 03:02:00,19.39,26.7,0.0,469.0,0.00371272675749
2015-02-09 09:14:00,20.05,29.575,405.0,689.75,0.0042884438005007
2015-02-08 12:40:00,19.7,30.1,161.25,422.25,0.0042707522933524
2015-02-09 10:38:00,20.89,32.475,436.5,1237.75,0.0049648812689481
2015-02-07 11:35:00,22.6,17.5666666666667,357.333333333333,456.0,0.0029720424453838
2015-02-09 14:05:00,21.39,33.3725,469.25,1164.0,0.0052636700649866
2015-02-06 17:10:00,21.79,21.65,438.0,927.25,0.0034894536917714
2015-02-07 22:40:59,19.7,28.39,0.0,435.5,0.0040265575166101
2015-02-07 21:53:59,19.79,27.39,0.0,443.5,0.0039057341497094
2015-02-06 15:28:00,22.1,21.625,496.5,895.0,0.0035523434046702
2015-02-06 15:55:59,22.0,20.9633333333333,478.0,854.0,0.0034220047152566
2015-02-08 04:17:00,19.39,31.29,0.0,435.5,0.0043554513076846
2015-02-10 06:48:00,20.2,33.09,0.0,453.5,0.0048471943853904
2015-02-09 19:38:59,20.7,35.5,0.0,1099.0,0.0053676830064067
2015-02-08 03:23:00,19.39,31.1666666666667,0.0,441.0,0.0043381640319426
2015-02-06 16:00:00,22.0083333333333,21.0841666666667,478.3,861.633333333333,0.0034435980092623
2015-02-05 03:32:00,21.0,24.6,0.0,441.0,0.0037792926008756
2015-02-04 20:29:00,21.7,26.79,0.0,520.0,0.004299774382784
2015-02-05 05:10:59,20.89,23.6,0.0,449.5,0.0036001895504273
2015-02-05 05:02:00,20.9175,23.7225,0.0,446.5,0.0036251485824131
2015-02-07 22:41:59,19.7,28.445,0.0,438.5,0.0040344087705323
2015-02-04 20:53:00,21.6,26.39,0.0,507.0,0.0042091390847878
2015-02-07 11:19:59,22.5,17.7,344.0,456.5,0.0029764875892884
2015-02-05 04:25:00,20.89,24.2,0.0,442.0,0.0036922631272228
2015-02-06 13:38:00,21.5,19.365,536.5,656.25,0.0030642088386529
2015-02-05 00:04:59,21.29,25.2,0.0,461.0,0.003942047886573
2015-02-05 15:02:00,22.5,28.34,524.0,1087.5,0.0047794921744402
2015-02-06 17:44:59,21.625,21.2225,433.0,819.75,0.0033856588103723
2015-02-07 07:46:00,19.7,19.39,0.0,447.5,0.0027444541255403
2015-02-09 03:22:00,19.29,26.79,0.0,469.0,0.0037020566954088
2015-02-09 13:11:00,21.5,33.2225,31.0,1246.0,0.0052755396386686
2015-02-08 07:27:00,19.05,31.445,0.0,436.0,0.0042847762659797
2015-02-07 13:34:00,22.9725,16.79,181.5,444.0,0.0029052158739979
2015-02-10 06:29:00,20.1,33.1266666666667,0.0,448.333333333333,0.0048224437447477
2015-02-06 19:36:00,20.34,19.29,0.0,498.0,0.0028411375859085
2015-02-06 15:23:00,22.1,21.84,499.0,914.0,0.003587865225336
2015-02-07 15:08:59,21.9725,18.025,69.75,441.0,0.0029351395253334
2015-02-06 02:49:00,20.5,19.2,0.0,433.5,0.0028560250045001
2015-02-07 15:40:59,21.5,18.7,37.0,442.0,0.0029584824769622
2015-02-08 11:44:00,19.1,31.0,26.5,434.25,0.0042370138558047
2015-02-04 22:06:00,21.39,25.7,0.0,481.0,0.0040456556277947
2015-02-10 02:16:00,20.29,32.9,0.0,461.333333333333,0.0048462466884512
2015-02-07 21:02:00,19.89,26.29,0.0,438.0,0.0037713908074747
2015-02-09 07:28:59,19.5,26.15,0.0,468.0,0.003660912973223
2015-02-04 21:47:00,21.445,25.745,0.0,488.0,0.0040665556071492
2015-02-06 03:42:00,20.5,19.0,0.0,438.0,0.0028261395697788
2015-02-06 13:24:00,21.29,19.55,486.5,658.5,0.0030538763097744
2015-02-09 01:21:00,19.4633333333333,27.23,0.0,462.333333333333,0.0038042977609384
2015-02-08 20:08:00,19.39,27.6,0.0,440.333333333333,0.003838647196703
2015-02-09 11:17:00,21.175,33.09,479.0,1387.25,0.0051498053715709
2015-02-08 10:21:00,19.29,30.6,24.0,431.5,0.0042321353212692
2015-02-07 18:49:00,20.2,23.29,0.0,441.0,0.0034037838701815
2015-02-08 02:49:00,19.39,31.1,0.0,437.0,0.0043288199558765
2015-02-08 03:36:59,19.39,31.0,0.0,437.0,0.0043148043645168
2015-02-09 05:03:00,19.39,26.79,0.0,462.5,0.0037253165211672
2015-02-08 18:28:00,19.29,27.39,0.0,428.0,0.0037854741042765
2015-02-08 05:57:00,19.29,31.6,0.0,435.0,0.0043714124044013
2015-02-07 16:14:00,21.1,19.5,24.0,435.0,0.0030105419311563
2015-02-04 22:34:00,21.29,25.7,0.0,474.25,0.0040207687259132
2015-02-09 23:08:00,20.39,33.0,0.0,540.5,0.0048914546290098
2015-02-06 18:29:00,21.2,20.245,0.0,674.5,0.0031454881931766
2015-02-06 08:04:00,20.5,19.2425,405.0,515.0,0.0028623760276812
2015-02-09 02:55:00,19.39,26.6,0.0,467.5,0.0036987387253513
2015-02-09 12:42:00,21.445,34.045,481.5,1361.5,0.0053889420454455
2015-02-09 20:23:59,20.5,34.79,0.0,893.0,0.0051944244324762
2015-02-05 22:38:00,20.55,21.05,0.0,454.0,0.0031423277615238
2015-02-09 00:07:00,19.5,27.1,0.0,460.0,0.0037947212037972
2015-02-08 13:53:00,20.7,26.79,141.0,427.75,0.0040421521154737
2015-02-05 22:08:00,20.6,20.7,0.0,451.333333333333,0.00309941018839
2015-02-07 19:06:00,20.15,23.65,0.0,442.0,0.0034459552339
2015-02-07 20:25:59,20.0333333333333,25.3566666666667,0.0,442.0,0.0036693521402404
2015-02-04 23:41:00,21.2,25.39,0.0,467.0,0.0039499489830239
2015-02-07 11:53:00,22.79,17.6,339.5,452.0,0.003012401484314
2015-02-07 06:29:59,19.7,19.39,0.0,444.0,0.0027444541255403
2015-02-09 11:51:00,21.39,33.3725,464.0,1458.0,0.0052636700649866
2015-02-05 10:08:00,22.1,26.5,453.0,1038.0,0.0043587725697085
2015-02-05 01:20:00,21.1333333333333,25.2,0.0,443.0,0.0039040925417633
2015-02-05 03:20:00,20.89,24.89,0.0,438.333333333333,0.0037981812511967
2015-02-06 09:02:00,20.9633333333333,19.79,433.0,639.333333333333,0.003029854768368
2015-02-07 08:21:00,19.6,19.5,7.0,450.5,0.0027429268471823
2015-02-08 01:52:00,19.5,30.5,0.0,441.0,0.0042740831504546
2015-02-09 11:34:00,21.29,33.145,464.0,1430.25,0.0051952688337019
2015-02-09 16:25:59,22.1,39.045,438.0,2008.25,0.0064435750099362
2015-02-05 04:31:00,20.865,24.175,0.0,447.25,0.0036827236045016
2015-02-10 06:32:00,20.2,33.09,0.0,451.666666666667,0.0048471943853904
2015-02-07 20:18:00,20.0,25.2,0.0,440.5,0.0036389833795333
2015-02-05 18:13:00,21.79,23.7,0.0,807.0,0.003821894069844
2015-02-07 21:30:59,19.89,26.84,0.0,445.0,0.0038507786599108
2015-02-04 21:38:00,21.5,25.79,0.0,487.0,0.0040875458267406
2015-02-05 08:12:00,21.075,23.7675,419.0,611.0,0.0036676084723876
2015-02-05 05:37:00,20.89,23.39,0.0,450.0,0.0035679702001512
2015-02-09 11:44:59,21.39,33.2225,479.0,1439.25,0.005239812044463
2015-02-06 23:55:59,20.0,18.745,0.0,435.0,0.0027028044791168
2015-02-09 15:58:00,22.0,38.145,444.0,1879.25,0.0062549034803047
2015-02-07 05:06:00,19.79,19.39,0.0,444.5,0.0027598956962218
2015-02-09 01:27:00,19.39,27.2,0.0,466.5,0.0037826763006657
2015-02-08 01:53:00,19.5,30.5,0.0,439.0,0.0042740831504546
2015-02-08 22:59:59,19.5,27.79,0.0,456.5,0.0038919441216455
2015-02-09 01:21:59,19.5,27.29,0.0,464.0,0.0038214897183258
2015-02-06 15:11:59,22.2,21.7675,509.0,915.25,0.0035978662567398
2015-02-09 03:21:00,19.29,26.79,0.0,470.0,0.0037020566954088
2015-02-08 23:51:00,19.5,27.1,0.0,448.0,0.0037947212037972
2015-02-07 08:54:00,19.6333333333333,19.5,38.3333333333333,451.333333333333,0.0027486382834367
2015-02-10 07:40:00,20.3233333333333,33.0,0.0,451.0,0.0048711943432678
2015-02-08 08:25:59,19.2675,31.175,7.0,429.0,0.0043061307547433
2015-02-05 14:35:00,22.2675,28.025,429.0,959.75,0.0046591115396659
2015-02-09 04:31:00,19.29,26.79,0.0,466.0,0.0037020566954088
